predio,band,iso_week,historical_median,historical_p25,historical_p75,value_2026
A_BRITO_RCI,MNDWI,18,-0.0534,-0.0534,-0.0534,-0.0550
A_BRITO_RCI,MNDWI,19,-0.0456,-0.0456,-0.0456,-0.0545
A_BRITO_RCI,MNDWI,20,-0.0417,-0.0489,-0.0345,-0.0495
A_BRITO_RCI,MNDWI,21,,,,-0.0366
A_BRITO_RCI,MNDWI,22,-0.0563,-0.0569,-0.0556,
A_BRITO_RCI,MNDWI,23,,,,-0.0402
A_BRITO_RCI,MNDWI,24,-0.0291,-0.0291,-0.0291,-0.0578
A_BRITO_RCI,MNDWI,25,-0.0467,-0.0467,-0.0467,
A_BRITO_RCI,MNDWI,26,-0.0454,-0.0479,-0.0428,
A_BRITO_RCI,MNDWI,27,-0.0522,-0.0538,-0.0506,
A_BRITO_RCI,MNDWI,28,-0.0502,-0.0504,-0.0500,
A_BRITO_RCI,MNDWI,29,-0.0514,-0.0518,-0.0511,
A_BRITO_RCI,MNDWI,30,-0.0288,-0.0288,-0.0288,
A_BRITO_RCI,MNDWI,31,,,,
A_BRITO_RCI,MNDWI,32,-0.0511,-0.0513,-0.0509,
A_BRITO_RCI,MNDWI,33,,,,
A_BRITO_RCI,MNDWI,34,-0.0538,-0.0538,-0.0538,
A_BRITO_RCI,MNDWI,35,-0.0553,-0.0553,-0.0553,
A_BRITO_RCI,MNDWI,36,-0.0476,-0.0484,-0.0467,
A_BRITO_RCI,MNDWI,37,-0.0492,-0.0502,-0.0481,
A_BRITO_RCI,MNDWI,38,-0.0432,-0.0473,-0.0391,
A_BRITO_RCI,MNDWI,39,-0.0515,-0.0516,-0.0514,
A_BRITO_RCI,MNDWI,40,-0.0478,-0.0478,-0.0478,
A_BRITO_RCI,MNDWI,41,-0.0510,-0.0510,-0.0510,
A_BRITO_RCI,MNDWI,42,,,,
A_BRITO_RCI,MNDWI,43,-0.0473,-0.0475,-0.0470,
A_BRITO_RCI,MNDWI,44,-0.0461,-0.0468,-0.0454,
A_BRITO_RCI,MNDWI,45,-0.0420,-0.0420,-0.0420,
A_BRITO_RCI,MNDWI,46,-0.0459,-0.0467,-0.0452,
A_BRITO_RCI,MNDWI,47,-0.0472,-0.0475,-0.0469,
A_BRITO_RCI,MNDWI,48,-0.0497,-0.0497,-0.0497,
A_BRITO_RCI,MNDWI,49,-0.0473,-0.0479,-0.0468,
A_BRITO_RCI,MNDWI,50,-0.0467,-0.0467,-0.0466,
A_BRITO_RCI,MNDWI,51,-0.0451,-0.0453,-0.0448,
A_BRITO_RCI,MNDWI,52,-0.0468,-0.0477,-0.0460,
A_BRITO_RCI,GNDVI,1,0.0710,0.0710,0.0710,
A_BRITO_RCI,GNDVI,2,0.0748,0.0748,0.0748,0.0724
A_BRITO_RCI,GNDVI,3,0.0737,0.0730,0.0745,0.0713
A_BRITO_RCI,GNDVI,4,0.0684,0.0684,0.0684,0.0709
A_BRITO_RCI,GNDVI,5,0.0738,0.0737,0.0739,0.0735
A_BRITO_RCI,GNDVI,6,0.0738,0.0729,0.0747,0.0757
A_BRITO_RCI,GNDVI,7,0.0745,0.0743,0.0746,0.0761
A_BRITO_RCI,GNDVI,8,0.0733,0.0733,0.0733,0.0765
A_BRITO_RCI,GNDVI,9,0.0747,0.0745,0.0748,0.0758
A_BRITO_RCI,GNDVI,10,0.0771,0.0767,0.0775,0.0773
A_BRITO_RCI,GNDVI,11,0.0741,0.0719,0.0762,0.0753
A_BRITO_RCI,GNDVI,12,0.0742,0.0731,0.0753,0.0792
A_BRITO_RCI,GNDVI,13,0.0710,0.0710,0.0710,0.0781
A_BRITO_RCI,GNDVI,14,0.0799,0.0796,0.0801,0.0782
A_BRITO_RCI,GNDVI,15,0.0803,0.0803,0.0803,0.0806
A_BRITO_RCI,GNDVI,16,0.0818,0.0818,0.0818,0.0590
A_BRITO_RCI,GNDVI,17,0.0798,0.0794,0.0801,0.0793
A_BRITO_RCI,GNDVI,18,0.0806,0.0806,0.0806,0.0818
A_BRITO_RCI,GNDVI,19,0.0778,0.0778,0.0778,0.0811
A_BRITO_RCI,GNDVI,20,0.0756,0.0723,0.0790,0.0799
A_BRITO_RCI,GNDVI,21,,,,0.0734
A_BRITO_RCI,GNDVI,22,0.0860,0.0856,0.0864,
A_BRITO_RCI,GNDVI,23,,,,0.0716
A_BRITO_RCI,GNDVI,24,0.0745,0.0745,0.0745,0.0840
A_BRITO_RCI,GNDVI,25,0.0829,0.0829,0.0829,
A_BRITO_RCI,GNDVI,26,0.0796,0.0782,0.0810,
A_BRITO_RCI,GNDVI,27,0.0822,0.0815,0.0829,
A_BRITO_RCI,GNDVI,28,0.0815,0.0812,0.0817,
A_BRITO_RCI,GNDVI,29,0.0816,0.0813,0.0819,
A_BRITO_RCI,GNDVI,30,0.0656,0.0656,0.0656,
A_BRITO_RCI,GNDVI,31,,,,
A_BRITO_RCI,GNDVI,32,0.0802,0.0798,0.0807,
A_BRITO_RCI,GNDVI,33,,,,
A_BRITO_RCI,GNDVI,34,0.0803,0.0803,0.0803,
A_BRITO_RCI,GNDVI,35,0.0825,0.0825,0.0825,
A_BRITO_RCI,GNDVI,36,0.0768,0.0766,0.0769,
A_BRITO_RCI,GNDVI,37,0.0763,0.0751,0.0776,
A_BRITO_RCI,GNDVI,38,0.0660,0.0595,0.0725,
A_BRITO_RCI,GNDVI,39,0.0782,0.0779,0.0786,
A_BRITO_RCI,GNDVI,40,0.0748,0.0748,0.0748,
A_BRITO_RCI,GNDVI,41,0.0767,0.0767,0.0767,
A_BRITO_RCI,GNDVI,42,,,,
A_BRITO_RCI,GNDVI,43,0.0723,0.0721,0.0726,
A_BRITO_RCI,GNDVI,44,0.0709,0.0698,0.0720,
A_BRITO_RCI,GNDVI,45,0.0669,0.0669,0.0669,
A_BRITO_RCI,GNDVI,46,0.0698,0.0695,0.0702,
A_BRITO_RCI,GNDVI,47,0.0702,0.0697,0.0707,
A_BRITO_RCI,GNDVI,48,0.0725,0.0725,0.0725,
A_BRITO_RCI,GNDVI,49,0.0704,0.0695,0.0713,
A_BRITO_RCI,GNDVI,50,0.0708,0.0705,0.0711,
A_BRITO_RCI,GNDVI,51,0.0696,0.0691,0.0700,
A_BRITO_RCI,GNDVI,52,0.0709,0.0706,0.0712,
A_BRITO_RCI,EVI,1,0.0533,0.0533,0.0533,
A_BRITO_RCI,EVI,2,0.0527,0.0527,0.0527,0.0517
A_BRITO_RCI,EVI,3,0.0506,0.0501,0.0511,0.0515
A_BRITO_RCI,EVI,4,0.0495,0.0495,0.0495,0.0482
A_BRITO_RCI,EVI,5,0.0491,0.0481,0.0502,0.0508
A_BRITO_RCI,EVI,6,0.0482,0.0471,0.0494,0.0511
A_BRITO_RCI,EVI,7,0.0472,0.0458,0.0485,0.0505
A_BRITO_RCI,EVI,8,0.0491,0.0491,0.0491,0.0504
A_BRITO_RCI,EVI,9,0.0449,0.0438,0.0461,0.0474
A_BRITO_RCI,EVI,10,0.0452,0.0439,0.0464,0.0479
A_BRITO_RCI,EVI,11,0.0445,0.0427,0.0463,0.0464
A_BRITO_RCI,EVI,12,0.0438,0.0421,0.0454,0.0478
A_BRITO_RCI,EVI,13,0.0423,0.0423,0.0423,0.0491
A_BRITO_RCI,EVI,14,0.0469,0.0436,0.0502,0.0480
A_BRITO_RCI,EVI,15,0.0515,0.0515,0.0515,0.0507
A_BRITO_RCI,EVI,16,0.0412,0.0412,0.0412,0.0454
A_BRITO_RCI,EVI,17,0.0453,0.0429,0.0477,0.0491
A_BRITO_RCI,EVI,18,0.0503,0.0503,0.0503,0.0503
A_BRITO_RCI,EVI,19,0.0463,0.0463,0.0463,0.0445
A_BRITO_RCI,EVI,20,0.0510,0.0487,0.0532,0.0494
A_BRITO_RCI,EVI,21,,,,0.0483
A_BRITO_RCI,EVI,22,0.0375,0.0323,0.0427,
A_BRITO_RCI,EVI,23,,,,0.0484
A_BRITO_RCI,EVI,24,0.0525,0.0525,0.0525,0.0480
A_BRITO_RCI,EVI,25,0.0503,0.0503,0.0503,
A_BRITO_RCI,EVI,26,0.0491,0.0487,0.0496,
A_BRITO_RCI,EVI,27,0.0488,0.0480,0.0496,
A_BRITO_RCI,EVI,28,0.0492,0.0475,0.0510,
A_BRITO_RCI,EVI,29,0.0490,0.0481,0.0499,
A_BRITO_RCI,EVI,30,0.0461,0.0461,0.0461,
A_BRITO_RCI,EVI,31,,,,
A_BRITO_RCI,EVI,32,0.0504,0.0485,0.0522,
A_BRITO_RCI,EVI,33,,,,
A_BRITO_RCI,EVI,34,0.0488,0.0488,0.0488,
A_BRITO_RCI,EVI,35,0.0538,0.0538,0.0538,
A_BRITO_RCI,EVI,36,0.0513,0.0502,0.0525,
A_BRITO_RCI,EVI,37,0.0512,0.0497,0.0527,
A_BRITO_RCI,EVI,38,0.0514,0.0492,0.0535,
A_BRITO_RCI,EVI,39,0.0540,0.0528,0.0552,
A_BRITO_RCI,EVI,40,0.0536,0.0536,0.0536,
A_BRITO_RCI,EVI,41,0.0547,0.0547,0.0547,
A_BRITO_RCI,EVI,42,,,,
A_BRITO_RCI,EVI,43,0.0546,0.0533,0.0558,
A_BRITO_RCI,EVI,44,0.0554,0.0538,0.0570,
A_BRITO_RCI,EVI,45,0.0547,0.0547,0.0547,
A_BRITO_RCI,EVI,46,0.0537,0.0529,0.0546,
A_BRITO_RCI,EVI,47,0.0532,0.0526,0.0538,
A_BRITO_RCI,EVI,48,0.0532,0.0532,0.0532,
A_BRITO_RCI,EVI,49,0.0528,0.0519,0.0537,
A_BRITO_RCI,EVI,50,0.0548,0.0547,0.0550,
A_BRITO_RCI,EVI,51,0.0532,0.0531,0.0532,
A_BRITO_RCI,EVI,52,0.0536,0.0528,0.0543,
A_BRITO_RCI,SAVI,1,0.0494,0.0494,0.0494,
A_BRITO_RCI,SAVI,2,0.0497,0.0497,0.0497,0.0486
A_BRITO_RCI,SAVI,3,0.0484,0.0475,0.0492,0.0479
A_BRITO_RCI,SAVI,4,0.0453,0.0453,0.0453,0.0465
A_BRITO_RCI,SAVI,5,0.0473,0.0465,0.0481,0.0480
A_BRITO_RCI,SAVI,6,0.0465,0.0451,0.0479,0.0493
A_BRITO_RCI,SAVI,7,0.0457,0.0446,0.0468,0.0496
A_BRITO_RCI,SAVI,8,0.0468,0.0468,0.0468,0.0492
A_BRITO_RCI,SAVI,9,0.0440,0.0430,0.0451,0.0464
A_BRITO_RCI,SAVI,10,0.0445,0.0434,0.0456,0.0474
A_BRITO_RCI,SAVI,11,0.0429,0.0424,0.0434,0.0453
A_BRITO_RCI,SAVI,12,0.0421,0.0413,0.0429,0.0468
A_BRITO_RCI,SAVI,13,0.0393,0.0393,0.0393,0.0474
A_BRITO_RCI,SAVI,14,0.0462,0.0436,0.0487,0.0476
A_BRITO_RCI,SAVI,15,0.0501,0.0501,0.0501,0.0491
A_BRITO_RCI,SAVI,16,0.0418,0.0418,0.0418,0.0388
A_BRITO_RCI,SAVI,17,0.0448,0.0428,0.0469,0.0486
A_BRITO_RCI,SAVI,18,0.0485,0.0485,0.0485,0.0494
A_BRITO_RCI,SAVI,19,0.0452,0.0452,0.0452,0.0451
A_BRITO_RCI,SAVI,20,0.0463,0.0461,0.0466,0.0477
A_BRITO_RCI,SAVI,21,,,,0.0455
A_BRITO_RCI,SAVI,22,0.0389,0.0343,0.0435,
A_BRITO_RCI,SAVI,23,,,,0.0447
A_BRITO_RCI,SAVI,24,0.0470,0.0470,0.0470,0.0489
A_BRITO_RCI,SAVI,25,0.0500,0.0500,0.0500,
A_BRITO_RCI,SAVI,26,0.0475,0.0475,0.0476,
A_BRITO_RCI,SAVI,27,0.0483,0.0474,0.0491,
A_BRITO_RCI,SAVI,28,0.0485,0.0473,0.0497,
A_BRITO_RCI,SAVI,29,0.0485,0.0475,0.0495,
A_BRITO_RCI,SAVI,30,0.0414,0.0414,0.0414,
A_BRITO_RCI,SAVI,31,,,,
A_BRITO_RCI,SAVI,32,0.0494,0.0481,0.0507,
A_BRITO_RCI,SAVI,33,,,,
A_BRITO_RCI,SAVI,34,0.0481,0.0481,0.0481,
A_BRITO_RCI,SAVI,35,0.0529,0.0529,0.0529,
A_BRITO_RCI,SAVI,36,0.0489,0.0481,0.0498,
A_BRITO_RCI,SAVI,37,0.0490,0.0475,0.0504,
A_BRITO_RCI,SAVI,38,0.0458,0.0424,0.0492,
A_BRITO_RCI,SAVI,39,0.0517,0.0505,0.0529,
A_BRITO_RCI,SAVI,40,0.0501,0.0501,0.0501,
A_BRITO_RCI,SAVI,41,0.0523,0.0523,0.0523,
A_BRITO_RCI,SAVI,42,,,,
A_BRITO_RCI,SAVI,43,0.0515,0.0508,0.0521,
A_BRITO_RCI,SAVI,44,0.0511,0.0497,0.0526,
A_BRITO_RCI,SAVI,45,0.0490,0.0490,0.0490,
A_BRITO_RCI,SAVI,46,0.0502,0.0501,0.0502,
A_BRITO_RCI,SAVI,47,0.0497,0.0492,0.0502,
A_BRITO_RCI,SAVI,48,0.0509,0.0509,0.0509,
A_BRITO_RCI,SAVI,49,0.0499,0.0492,0.0506,
A_BRITO_RCI,SAVI,50,0.0508,0.0507,0.0509,
A_BRITO_RCI,SAVI,51,0.0492,0.0488,0.0496,
A_BRITO_RCI,SAVI,52,0.0499,0.0498,0.0500,
A_BRITO_RCI,MSAVI,1,0.0496,0.0496,0.0496,
A_BRITO_RCI,MSAVI,2,0.0500,0.0500,0.0500,0.0485
A_BRITO_RCI,MSAVI,3,0.0483,0.0471,0.0494,0.0475
A_BRITO_RCI,MSAVI,4,0.0442,0.0442,0.0442,0.0456
A_BRITO_RCI,MSAVI,5,0.0467,0.0456,0.0478,0.0477
A_BRITO_RCI,MSAVI,6,0.0457,0.0438,0.0476,0.0494
A_BRITO_RCI,MSAVI,7,0.0446,0.0431,0.0462,0.0498
A_BRITO_RCI,MSAVI,8,0.0461,0.0461,0.0461,0.0492
A_BRITO_RCI,MSAVI,9,0.0424,0.0410,0.0438,0.0455
A_BRITO_RCI,MSAVI,10,0.0430,0.0415,0.0444,0.0468
A_BRITO_RCI,MSAVI,11,0.0409,0.0401,0.0417,0.0440
A_BRITO_RCI,MSAVI,12,0.0400,0.0389,0.0411,0.0460
A_BRITO_RCI,MSAVI,13,0.0364,0.0364,0.0364,0.0468
A_BRITO_RCI,MSAVI,14,0.0453,0.0418,0.0488,0.0471
A_BRITO_RCI,MSAVI,15,0.0506,0.0506,0.0506,0.0492
A_BRITO_RCI,MSAVI,16,0.0393,0.0393,0.0393,0.0365
A_BRITO_RCI,MSAVI,17,0.0434,0.0407,0.0461,0.0484
A_BRITO_RCI,MSAVI,18,0.0484,0.0484,0.0484,0.0495
A_BRITO_RCI,MSAVI,19,0.0437,0.0437,0.0437,0.0436
A_BRITO_RCI,MSAVI,20,0.0453,0.0450,0.0456,0.0471
A_BRITO_RCI,MSAVI,21,,,,0.0443
A_BRITO_RCI,MSAVI,22,0.0364,0.0307,0.0421,
A_BRITO_RCI,MSAVI,23,,,,0.0433
A_BRITO_RCI,MSAVI,24,0.0460,0.0460,0.0460,0.0489
A_BRITO_RCI,MSAVI,25,0.0504,0.0504,0.0504,
A_BRITO_RCI,MSAVI,26,0.0469,0.0468,0.0470,
